date;city;channel;orders_count;unique_customers;items_sold;gross_revenue_eur;refunds_eur;net_revenue_eur
2025-03-03;Nantes;web;5;5;17;189.20000000000002;0.0;189.20000000000002
2025-03-03;Nice;app;7;7;18;329.09999999999997;-15.89;313.21
2025-03-03;Nice;web;8;7;22;166.1;-32.4;133.7
2025-03-03;Paris;app;4;4;11;65.9;-22.39;43.510000000000005
2025-03-03;Paris;web;6;6;18;215.1;-12.47;202.63
2025-03-03;Toulouse;app;2;2;4;37.5;-5.49;32.01
2025-03-03;Toulouse;web;6;6;23;219.2;-15.35;203.85
2025-03-04;Bordeaux;app;6;6;21;248.7;-47.55;201.14999999999998
2025-03-04;Bordeaux;web;8;8;19;162.0;-41.79;120.21000000000001
2025-03-04;Lille;web;2;2;6;27.5;0.0;27.5
2025-03-04;Lyon;app;3;3;7;132.6;-5.61;126.99
2025-03-04;Lyon;web;4;3;13;223.79999999999998;-25.089999999999996;198.70999999999998
2025-03-04;Marseille;app;8;8;28;316.1;-50.099999999999994;266.0
2025-03-04;Marseille;web;4;4;9;87.6;-3.84;83.75999999999999
2025-03-04;Nantes;app;4;4;13;63.5;0.0;63.5
2025-03-04;Nantes;web;7;7;21;292.0;-5.42;286.58
2025-03-04;Nice;app;5;5;22;336.29999999999995;0.0;336.29999999999995
2025-03-04;Nice;web;6;6;13;101.30000000000001;-39.73;61.570000000000014
2025-03-04;Paris;app;5;5;19;183.5;-9.86;173.64
2025-03-04;Paris;web;4;4;17;127.5;-8.18;119.32
2025-03-04;Toulouse;app;6;6;19;124.4;0.0;124.4
2025-03-04;Toulouse;web;7;7;15;124.6;-14.52;110.08
2025-03-05;Bordeaux;app;8;8;22;216.2;0.0;216.2
2025-03-05;Bordeaux;web;4;4;10;132.6;0.0;132.6
2025-03-05;Lille;app;5;4;13;209.6;-38.81;170.79
2025-03-05;Lille;web;3;3;9;124.69999999999999;-20.490000000000002;104.20999999999998
2025-03-05;Lyon;app;4;4;12;89.0;-27.24;61.760000000000005
2025-03-05;Lyon;web;6;6;14;92.7;-26.41;66.29
2025-03-05;Marseille;app;7;6;28;264.5;-21.61;242.89
2025-03-05;Marseille;web;3;3;10;57.7;-43.510000000000005;14.189999999999998
2025-03-05;Nantes;app;3;3;14;144.5;-21.689999999999998;122.81
2025-03-05;Nantes;web;7;6;20;158.3;-15.43;142.87
2025-03-05;Nice;app;5;5;17;189.2;0.0;189.2
2025-03-05;Nice;web;2;2;4;82.69999999999999;0.0;82.69999999999999
2025-03-05;Paris;app;3;3;8;129.6;-11.4;118.19999999999999
2025-03-05;Paris;web;7;7;20;322.8;-19.19;303.61
2025-03-05;Toulouse;app;7;7;20;259.8;-48.09;211.71
2025-03-05;Toulouse;web;5;5;15;278.8;-6.76;272.04
2025-03-06;Bordeaux;app;8;8;24;289.0;-54.43;234.57
2025-03-06;Bordeaux;web;7;7;20;234.1;-30.84;203.26
2025-03-06;Lille;app;2;2;4;36.9;0.0;36.9
2025-03-06;Lille;web;6;5;19;204.3;-21.86;182.44
2025-03-06;Lyon;app;7;7;25;389.29999999999995;-8.9;380.4
2025-03-06;Lyon;web;4;4;13;95.5;-10.370000000000001;85.13
2025-03-06;Marseille;app;7;7;22;198.3;0.0;198.3
2025-03-06;Marseille;web;1;1;2;25.0;0.0;25.0
2025-03-06;Nantes;app;5;5;12;72.8;-36.39;36.41
2025-03-06;Nantes;web;4;4;14;169.4;0.0;169.4
2025-03-06;Nice;app;4;4;12;69.9;0.0;69.9
2025-03-06;Nice;web;9;8;25;259.90000000000003;-7.11;252.79000000000002
2025-03-06;Paris;app;4;4;13;133.2;0.0;133.2
2025-03-06;Paris;web;5;5;10;189.9;0.0;189.9
2025-03-06;Toulouse;app;3;3;12;120.0;-11.97;108.03
2025-03-06;Toulouse;web;3;3;14;199.6;-19.64;179.95999999999998
2025-03-07;Bordeaux;app;4;4;13;146.0;0.0;146.0
2025-03-07;Bordeaux;web;4;4;7;115.6;-9.45;106.14999999999999
2025-03-07;Lille;app;5;5;16;184.6;0.0;184.6
2025-03-07;Lille;web;9;9;32;336.9;-54.989999999999995;281.90999999999997
2025-03-07;Lyon;app;9;9;27;223.7;0.0;223.7
2025-03-07;Lyon;web;5;5;16;197.2;-14.93;182.26999999999998
2025-03-07;Marseille;app;4;4;11;64.5;-18.11;46.39
2025-03-07;Marseille;web;7;7;20;144.7;-5.82;138.88
2025-03-07;Nantes;app;4;3;14;147.1;0.0;147.1
2025-03-07;Nantes;web;3;3;5;61.0;0.0;61.0
2025-03-07;Nice;web;3;3;11;92.5;-14.54;77.96000000000001
2025-03-07;Paris;app;8;8;19;162.3;-45.160000000000004;117.14000000000001
2025-03-07;Paris;web;5;5;12;174.39999999999998;-7.98;166.42
2025-03-07;Toulouse;app;6;5;13;147.4;-6.48;140.92000000000002
2025-03-07;Toulouse;web;5;5;17;166.89999999999998;-20.6;146.29999999999998
2025-03-08;Bordeaux;app;5;5;13;248.59999999999997;0.0;248.59999999999997
2025-03-08;Bordeaux;web;8;8;20;215.0;-38.19;176.81
2025-03-08;Lille;app;1;1;3;45.0;0.0;45.0
2025-03-08;Lille;web;6;6;19;235.4;-44.2;191.2
2025-03-08;Lyon;app;4;3;12;105.9;-8.51;97.39
2025-03-08;Lyon;web;4;4;14;114.7;-3.56;111.14
2025-03-08;Marseille;app;4;4;17;245.1;-33.660000000000004;211.44
2025-03-08;Marseille;web;6;6;15;178.0;-18.55;159.45
2025-03-08;Nantes;app;4;4;14;218.7;-10.809999999999999;207.89
2025-03-08;Nantes;web;6;5;17;169.6;0.0;169.6
2025-03-08;Nice;app;4;4;12;55.0;-8.649999999999999;46.35
2025-03-08;Nice;web;6;6;14;179.8;-31.339999999999996;148.46
2025-03-08;Paris;app;4;4;10;58.9;-42.41;16.490000000000002
2025-03-08;Paris;web;7;7;22;124.5;-42.39;82.11
2025-03-08;Toulouse;app;6;6;12;192.1;-35.14;156.95999999999998
2025-03-08;Toulouse;web;3;3;7;54.9;-9.85;45.05
2025-03-09;Bordeaux;app;2;2;9;135.0;-4.24;130.76
2025-03-09;Bordeaux;web;4;3;8;104.7;-11.66;93.04
2025-03-09;Lille;app;6;6;20;239.3;-33.69;205.61
2025-03-09;Lille;web;8;8;32;293.9;-26.770000000000003;267.13
2025-03-09;Lyon;app;4;4;16;89.0;-12.45;76.55
2025-03-09;Lyon;web;3;3;8;45.0;-5.19;39.81
2025-03-09;Marseille;app;7;7;22;227.6;0.0;227.6
2025-03-09;Marseille;web;4;4;9;87.3;-24.830000000000002;62.47
2025-03-09;Nantes;app;9;8;29;213.4;-7.93;205.47
2025-03-09;Nantes;web;2;2;5;32.5;-7.91;24.59
2025-03-09;Nice;app;6;5;16;222.39999999999998;-13.58;208.81999999999996
2025-03-09;Nice;web;5;5;14;158.8;-43.23;115.57000000000002
2025-03-09;Paris;app;11;9;32;248.1;-4.87;243.23
2025-03-09;Paris;web;3;3;4;28.0;-18.69;9.309999999999999
2025-03-09;Toulouse;app;2;2;4;44.7;-13.17;31.53
2025-03-09;Toulouse;web;6;6;18;205.0;0.0;205.0
2025-03-10;Bordeaux;app;6;6;16;200.6;-28.340000000000003;172.26
2025-03-10;Bordeaux;web;9;8;36;469.7;-8.34;461.36
2025-03-10;Lille;app;4;4;16;125.3;-7.48;117.82
2025-03-10;Lille;web;6;6;21;222.0;-20.24;201.76
2025-03-10;Lyon;app;6;6;19;153.0;-13.93;139.07
2025-03-10;Lyon;web;4;4;11;122.5;-32.14;90.36
2025-03-10;Marseille;app;3;3;10;162.0;0.0;162.0
2025-03-10;Marseille;web;4;4;10;90.5;-16.91;73.59
2025-03-10;Nantes;app;6;5;17;111.4;-50.800000000000004;60.6
2025-03-10;Nantes;web;5;5;14;149.5;-7.78;141.72
2025-03-10;Nice;app;3;3;8;72.5;-6.25;66.25
2025-03-10;Nice;web;2;1;6;52.5;0.0;52.5
2025-03-10;Paris;app;4;4;11;77.7;-26.549999999999997;51.150000000000006
2025-03-10;Paris;web;9;8;32;286.2;-21.98;264.21999999999997
2025-03-10;Toulouse;app;6;6;17;182.5;0.0;182.5
2025-03-10;Toulouse;web;5;5;20;183.0;-28.57;154.43
2025-03-11;Bordeaux;app;4;4;14;150.0;-18.68;131.32
2025-03-11;Bordeaux;web;6;6;21;221.7;-18.5;203.2
2025-03-11;Lille;app;4;4;15;187.2;-27.369999999999997;159.82999999999998
2025-03-11;Lille;web;2;2;6;128.5;0.0;128.5
2025-03-11;Lyon;app;8;8;17;252.10000000000002;-50.89;201.21000000000004
2025-03-11;Lyon;web;5;5;10;89.3;-2.27;87.03
2025-03-11;Marseille;app;11;10;37;453.9;-67.18;386.71999999999997
2025-03-11;Marseille;web;5;5;17;123.6;-39.550000000000004;84.04999999999998
2025-03-11;Nantes;app;3;3;12;52.5;0.0;52.5
2025-03-11;Nantes;web;4;4;14;224.5;0.0;224.5
2025-03-11;Nice;app;5;4;9;57.0;0.0;57.0
2025-03-11;Nice;web;5;5;16;247.3;-51.080000000000005;196.22
2025-03-11;Paris;app;5;5;6;81.3;0.0;81.3
2025-03-11;Paris;web;2;1;7;37.5;0.0;37.5
2025-03-11;Toulouse;app;5;4;8;45.0;-9.57;35.43
2025-03-11;Toulouse;web;3;3;6;29.0;-9.44;19.560000000000002
2025-03-12;Bordeaux;app;8;8;27;371.2;-40.33;330.87
2025-03-12;Bordeaux;web;3;3;10;114.5;0.0;114.5
2025-03-12;Lille;app;2;2;8;136.5;-8.23;128.27
2025-03-12;Lille;web;4;4;10;63.0;-10.02;52.980000000000004
2025-03-12;Lyon;app;8;7;20;314.2;-20.97;293.23
2025-03-12;Lyon;web;6;6;19;112.8;-13.85;98.95
2025-03-12;Marseille;app;2;2;6;44.6;-25.4;19.200000000000003
2025-03-12;Marseille;web;4;4;15;254.1;-19.58;234.51999999999998
2025-03-12;Nantes;app;4;4;9;75.30000000000001;-28.33;46.97000000000001
2025-03-12;Nantes;web;7;7;19;108.3;-38.79;69.50999999999999
2025-03-12;Nice;app;3;3;7;44.7;-37.24;7.460000000000001
2025-03-12;Nice;web;5;5;13;128.8;-45.37;83.43
2025-03-12;Paris;app;6;6;16;247.1;-23.14;223.95999999999998
2025-03-12;Paris;web;5;5;16;197.2;-12.92;184.28
2025-03-12;Toulouse;app;9;9;28;234.5;-46.050000000000004;188.45
2025-03-12;Toulouse;web;10;10;25;322.5;-48.879999999999995;273.62
2025-03-13;Bordeaux;app;9;8;29;354.7;-5.86;348.84
2025-03-13;Bordeaux;web;1;1;1;4.0;0.0;4.0
2025-03-13;Lille;app;6;6;13;250.1;-18.49;231.60999999999999
2025-03-13;Lille;web;4;4;8;103.69999999999999;-7.790000000000001;95.90999999999998
2025-03-13;Lyon;app;6;6;18;109.8;-4.31;105.49
2025-03-13;Lyon;web;6;6;24;181.8;-18.910000000000004;162.89000000000001
2025-03-13;Marseille;app;5;4;18;200.5;0.0;200.5
2025-03-13;Marseille;web;6;5;19;189.3;-63.580000000000005;125.72
2025-03-13;Nantes;app;5;5;17;144.8;0.0;144.8
2025-03-13;Nantes;web;6;6;20;254.5;-34.69;219.81
2025-03-13;Nice;app;4;4;11;179.5;-12.59;166.91
2025-03-13;Nice;web;6;6;20;188.6;-15.42;173.18
2025-03-13;Paris;app;8;8;24;319.2;-9.57;309.63
2025-03-13;Paris;web;4;4;13;187.5;0.0;187.5
2025-03-13;Toulouse;app;4;4;17;202.1;0.0;202.1
2025-03-13;Toulouse;web;5;5;17;174.1;-35.53;138.57
2025-03-14;Bordeaux;app;1;1;2;30.0;0.0;30.0
2025-03-14;Bordeaux;web;10;10;33;242.4;-61.11;181.29000000000002
2025-03-14;Lille;app;2;2;3;13.0;-12.37;0.6300000000000008
2025-03-14;Lille;web;8;8;29;378.4;-65.30000000000001;313.09999999999997
2025-03-14;Lyon;app;6;6;19;206.3;-16.42;189.88
2025-03-14;Lyon;web;8;8;22;307.0;-62.08;244.92000000000002
2025-03-14;Marseille;app;6;6;14;155.5;0.0;155.5
2025-03-14;Marseille;web;5;5;11;72.8;-56.31;16.489999999999995
2025-03-14;Nantes;app;3;3;7;52.4;0.0;52.4
2025-03-14;Nantes;web;5;5;20;440.79999999999995;-22.900000000000002;417.9
2025-03-14;Nice;app;4;4;15;174.0;-18.490000000000002;155.51
2025-03-14;Nice;web;6;6;17;147.0;0.0;147.0
2025-03-14;Paris;app;2;2;6;54.6;-27.31;27.290000000000003
2025-03-14;Paris;web;8;8;20;179.8;-50.120000000000005;129.68
2025-03-14;Toulouse;app;3;3;10;91.0;0.0;91.0
2025-03-15;Bordeaux;app;8;8;22;276.5;-39.05;237.45
2025-03-15;Bordeaux;web;6;6;18;217.2;-45.620000000000005;171.57999999999998
2025-03-15;Lille;app;9;9;34;336.0;-53.739999999999995;282.26
2025-03-15;Lille;web;6;6;18;258.1;-7.47;250.63000000000002
2025-03-15;Lyon;app;8;8;31;413.4;-27.979999999999997;385.41999999999996
2025-03-15;Lyon;web;4;4;12;110.3;-26.91;83.39
2025-03-15;Marseille;app;7;7;20;132.2;-46.57000000000001;85.62999999999998
2025-03-15;Marseille;web;6;6;15;229.5;-29.72;199.78
2025-03-15;Nantes;app;3;3;12;106.0;-15.149999999999999;90.85
2025-03-15;Nantes;web;5;5;20;138.5;-45.08;93.42
2025-03-15;Nice;app;4;4;11;77.5;0.0;77.5
2025-03-15;Nice;web;2;2;6;115.6;0.0;115.6
2025-03-15;Paris;app;3;3;7;20.5;-9.040000000000001;11.459999999999999
2025-03-15;Paris;web;3;3;6;20.0;-6.68;13.32
2025-03-15;Toulouse;app;7;6;29;294.5;-43.05;251.45
2025-03-15;Toulouse;web;4;3;9;88.9;-26.49;62.41000000000001
2025-03-16;Bordeaux;app;4;4;13;172.0;-28.34;143.66
2025-03-16;Bordeaux;web;7;7;21;254.0;-3.45;250.55
2025-03-16;Lille;app;4;4;12;112.7;-39.93;72.77000000000001
2025-03-16;Lille;web;5;5;17;179.6;-14.92;164.68
2025-03-16;Lyon;app;5;5;9;71.9;-18.0;53.900000000000006
2025-03-16;Lyon;web;6;5;18;219.0;-10.379999999999999;208.62
2025-03-16;Marseille;app;7;7;21;199.7;-18.6;181.1
2025-03-16;Marseille;web;3;3;7;139.5;-37.04;102.46000000000001
2025-03-16;Nantes;app;6;6;14;124.3;-1.09;123.21
2025-03-16;Nantes;web;7;7;23;445.8;-4.99;440.81
2025-03-16;Nice;app;4;4;16;92.0;0.0;92.0
2025-03-16;Nice;web;4;4;6;112.19999999999999;-24.67;87.52999999999999
2025-03-16;Paris;app;4;4;11;110.30000000000001;0.0;110.30000000000001
2025-03-16;Paris;web;3;3;11;129.5;0.0;129.5
2025-03-16;Toulouse;app;1;1;5;49.5;-4.48;45.019999999999996
2025-03-16;Toulouse;web;7;7;23;302.2;-9.38;292.82
2025-03-17;Bordeaux;app;5;4;14;166.1;-13.99;152.10999999999999
2025-03-17;Bordeaux;web;3;3;8;103.69999999999999;-12.11;91.58999999999999
2025-03-17;Lille;app;7;7;20;298.7;-64.51;234.19
2025-03-17;Lille;web;5;5;10;54.5;-10.739999999999998;43.760000000000005
2025-03-17;Lyon;app;5;5;20;132.2;-61.0;71.19999999999999
2025-03-17;Lyon;web;3;3;5;114.49999999999999;-12.66;101.83999999999999
2025-03-17;Marseille;app;6;5;19;278.9;-39.330000000000005;239.56999999999996
2025-03-17;Marseille;web;8;7;20;135.2;-25.03;110.16999999999999
2025-03-17;Nantes;app;5;5;18;213.7;0.0;213.7
2025-03-17;Nantes;web;4;4;11;72.6;-38.089999999999996;34.51
2025-03-17;Nice;app;8;8;18;184.1;-12.629999999999999;171.47
2025-03-17;Nice;web;3;3;8;96.3;-18.35;77.94999999999999
2025-03-17;Paris;app;5;5;16;92.0;-37.51;54.49
2025-03-17;Paris;web;6;5;14;118.0;-14.41;103.59
2025-03-17;Toulouse;app;8;7;29;348.2;-30.82;317.38
2025-03-17;Toulouse;web;3;3;13;204.2;-17.48;186.72
2025-03-18;Bordeaux;app;8;7;25;217.2;-16.65;200.54999999999998
2025-03-18;Bordeaux;web;3;3;9;91.0;-17.19;73.81
2025-03-18;Lille;app;7;7;19;164.9;0.0;164.9
2025-03-18;Lille;web;2;2;4;24.0;-5.27;18.73
2025-03-18;Lyon;app;6;6;14;100.0;-37.96;62.04
2025-03-18;Lyon;web;4;4;11;127.2;0.0;127.2
2025-03-18;Marseille;app;8;8;35;500.8;-5.33;495.47
2025-03-18;Marseille;web;3;3;9;85.0;-17.14;67.86
2025-03-18;Nantes;app;2;2;8;49.5;0.0;49.5
2025-03-18;Nantes;web;5;5;8;61.9;-27.08;34.82
2025-03-18;Nice;app;3;3;15;212.0;-16.92;195.07999999999998
2025-03-18;Nice;web;9;9;35;547.3000000000001;-16.54;530.7600000000001
2025-03-18;Paris;app;7;7;20;211.0;-38.58;172.42000000000002
2025-03-18;Paris;web;5;5;14;183.6;-4.53;179.07
2025-03-18;Toulouse;app;8;8;26;279.79999999999995;0.0;279.79999999999995
2025-03-18;Toulouse;web;6;6;17;134.9;-21.73;113.17
2025-03-19;Bordeaux;app;4;4;11;184.60000000000002;-2.56;182.04000000000002
2025-03-19;Bordeaux;web;8;8;25;367.4;-28.959999999999997;338.44
2025-03-19;Lille;app;6;6;22;156.5;-16.96;139.54
2025-03-19;Lille;web;5;5;14;140.2;0.0;140.2
2025-03-19;Lyon;app;8;8;21;180.5;-50.71;129.79
2025-03-19;Lyon;web;5;5;19;248.6;-19.58;229.01999999999998
2025-03-19;Marseille;app;5;5;15;157.6;-18.84;138.76
2025-03-19;Marseille;web;4;4;13;81.0;-25.35;55.65
2025-03-19;Nantes;app;3;3;8;77.19999999999999;-35.17;42.02999999999999
2025-03-19;Nantes;web;6;6;12;129.5;-67.07000000000001;62.42999999999999
2025-03-19;Nice;app;7;6;23;276.20000000000005;-45.73;230.47000000000006
2025-03-19;Nice;web;2;2;9;50.0;-17.51;32.489999999999995
2025-03-19;Paris;app;1;1;5;99.5;0.0;99.5
2025-03-19;Paris;web;4;4;12;129.5;-10.2;119.3
2025-03-19;Toulouse;app;5;5;16;83.2;-16.98;66.22
2025-03-19;Toulouse;web;5;5;19;216.7;-6.41;210.29
2025-03-20;Bordeaux;app;4;4;12;91.0;0.0;91.0
2025-03-20;Bordeaux;web;6;6;19;147.0;-3.7;143.3
2025-03-20;Lille;app;9;9;23;257.0;-26.83;230.17000000000002
2025-03-20;Lille;web;3;3;5;43.6;0.0;43.6
2025-03-20;Lyon;app;3;3;7;64.5;0.0;64.5
2025-03-20;Lyon;web;4;4;15;127.0;0.0;127.0
2025-03-20;Marseille;app;6;6;19;326.7;-7.13;319.57
2025-03-20;Marseille;web;5;5;13;92.9;-55.22;37.68000000000001
2025-03-20;Nantes;app;2;2;9;164.1;-9.2;154.9
2025-03-20;Nantes;web;5;5;15;118.0;-6.41;111.59
2025-03-20;Nice;app;5;5;20;249.2;-10.68;238.51999999999998
2025-03-20;Nice;web;4;4;13;139.3;0.0;139.3
2025-03-20;Paris;app;7;7;19;154.3;-18.67;135.63
2025-03-20;Paris;web;11;11;27;235.7;-26.36;209.33999999999997
2025-03-20;Toulouse;app;4;4;12;110.0;0.0;110.0
2025-03-20;Toulouse;web;5;5;17;212.0;0.0;212.0
2025-03-21;Bordeaux;app;4;4;9;119.5;0.0;119.5
2025-03-21;Bordeaux;web;9;9;24;283.70000000000005;-2.65;281.05000000000007
2025-03-21;Lille;app;4;4;15;266.5;-12.68;253.82
2025-03-21;Lille;web;15;14;48;434.40000000000003;-12.73;421.67
2025-03-21;Lyon;app;2;2;4;24.5;0.0;24.5
2025-03-21;Lyon;web;2;2;9;72.0;-11.09;60.91
2025-03-21;Marseille;app;9;9;31;362.0;-58.61;303.39
2025-03-21;Marseille;web;7;7;29;328.6;-39.09;289.51
2025-03-21;Nantes;app;4;4;15;198.0;0.0;198.0
2025-03-21;Nantes;web;6;6;16;119.5;-34.61;84.89
2025-03-21;Nice;app;4;4;8;109.6;0.0;109.6
2025-03-21;Nice;web;1;1;2;10.0;-13.76;-3.76
2025-03-21;Paris;app;4;4;13;286.79999999999995;-19.36;267.43999999999994
2025-03-21;Paris;web;5;5;12;110.4;0.0;110.4
2025-03-21;Toulouse;app;2;2;8;92.0;0.0;92.0
2025-03-21;Toulouse;web;5;5;16;195.0;-12.57;182.43
2025-03-22;Bordeaux;app;8;8;22;265.20000000000005;0.0;265.20000000000005
2025-03-22;Bordeaux;web;3;3;5;49.7;-5.15;44.550000000000004
2025-03-22;Lille;app;3;3;7;63.6;-19.3;44.3
2025-03-22;Lille;web;3;3;5;89.69999999999999;0.0;89.69999999999999
2025-03-22;Lyon;app;9;9;24;237.0;-14.65;222.35
2025-03-22;Lyon;web;6;6;19;275.1;0.0;275.1
2025-03-22;Marseille;app;4;4;10;152.1;-48.14;103.96
2025-03-22;Marseille;web;7;6;20;207.0;-16.36;190.64
2025-03-22;Nantes;app;3;3;14;92.5;-37.07;55.43
2025-03-22;Nantes;web;6;5;24;221.6;0.0;221.6
2025-03-22;Nice;app;3;3;12;56.5;-41.82;14.68
2025-03-22;Nice;web;2;2;5;94.49999999999999;-12.48;82.01999999999998
2025-03-22;Paris;app;3;3;6;42.0;0.0;42.0
2025-03-22;Paris;web;6;6;18;179.5;0.0;179.5
2025-03-22;Toulouse;app;7;7;17;190.1;-38.160000000000004;151.94
2025-03-22;Toulouse;web;3;3;5;57.3;-13.18;44.12
2025-03-23;Bordeaux;app;6;6;25;282.2;-17.82;264.38
2025-03-23;Bordeaux;web;3;3;3;36.4;0.0;36.4
2025-03-23;Lille;app;6;6;15;137.4;-22.740000000000002;114.66
2025-03-23;Lille;web;1;1;5;62.5;0.0;62.5
2025-03-23;Lyon;app;6;6;18;205.2;-17.52;187.67999999999998
2025-03-23;Lyon;web;5;5;13;170.8;-52.77;118.03
2025-03-23;Marseille;app;4;4;10;137.1;-71.89;65.21
2025-03-23;Marseille;web;7;7;24;350.0;-12.84;337.16
2025-03-23;Nantes;app;3;3;12;104.7;-15.18;89.52000000000001
2025-03-23;Nantes;web;7;7;19;187.39999999999998;-66.52000000000001;120.87999999999997
2025-03-23;Nice;app;4;4;15;154.6;-45.27000000000001;109.32999999999998
2025-03-23;Nice;web;8;8;22;285.7;-72.93;212.76999999999998
2025-03-23;Paris;app;4;4;12;63.0;-9.33;53.67
2025-03-23;Paris;web;5;5;17;148.5;-12.32;136.18
2025-03-23;Toulouse;app;3;3;5;27.9;-9.9;18.0
2025-03-23;Toulouse;web;3;3;9;114.19999999999999;-22.02;92.17999999999999
2025-03-24;Bordeaux;app;2;2;9;91.0;0.0;91.0
2025-03-24;Bordeaux;web;2;2;7;39.8;0.0;39.8
2025-03-24;Lille;app;8;8;22;167.5;-52.39999999999999;115.10000000000001
2025-03-24;Lille;web;3;3;3;19.9;-19.44;0.4599999999999973
2025-03-24;Lyon;app;3;3;7;42.5;-12.94;29.560000000000002
2025-03-24;Lyon;web;7;7;20;315.79999999999995;-24.450000000000003;291.34999999999997
2025-03-24;Marseille;app;2;2;4;30.0;0.0;30.0
2025-03-24;Marseille;web;12;12;39;410.4;-68.79;341.60999999999996
2025-03-24;Nantes;app;10;9;34;349.8;-47.56;302.24
2025-03-24;Nantes;web;2;2;6;102.0;0.0;102.0
2025-03-24;Nice;app;5;5;16;274.1;-1.43;272.67
2025-03-24;Nice;web;3;3;8;127.19999999999999;-7.3;119.89999999999999
2025-03-24;Paris;app;5;5;15;118.0;0.0;118.0
2025-03-24;Paris;web;1;1;3;12.0;0.0;12.0
2025-03-24;Toulouse;app;4;4;9;40.0;-5.3;34.7
2025-03-24;Toulouse;web;4;3;11;150.5;-35.29;115.21000000000001
2025-03-25;Bordeaux;app;6;6;20;239.4;-24.369999999999997;215.03
2025-03-25;Bordeaux;web;5;5;13;104.9;-46.150000000000006;58.75
2025-03-25;Lille;app;4;4;9;133.6;-17.7;115.89999999999999
2025-03-25;Lille;web;6;6;17;313.3;-6.55;306.75
2025-03-25;Lyon;app;6;6;13;190.79999999999998;-56.68;134.11999999999998
2025-03-25;Lyon;web;8;8;28;309.0;-16.09;292.91
2025-03-25;Marseille;app;6;6;14;187.3;-12.26;175.04000000000002
2025-03-25;Marseille;web;7;7;19;184.7;-6.77;177.92999999999998
2025-03-25;Nantes;app;3;3;7;42.5;0.0;42.5
2025-03-25;Nantes;web;6;5;21;210.6;-22.19;188.41
2025-03-25;Nice;app;1;1;4;20.0;-2.75;17.25
2025-03-25;Nice;web;6;5;16;103.69999999999999;0.0;103.69999999999999
2025-03-25;Paris;app;2;2;4;99.6;-19.06;80.53999999999999
2025-03-25;Paris;web;7;7;22;236.5;0.0;236.5
